antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'liveness_discretize=low_liveness', 'instrumentalness_discretize=low_instrumentalness', 'mode_discretize=major'})",frozenset({'popularity_label=low'}),0.36314699792960664,0.6509316770186335,0.19813664596273292,0.5456100342075256,0.8381986212539277,1.0,-0.03824723840386818,0.7682130972513385,-0.23260335380779665,0.24283176858665312,-0.30172214399623437,0.42499967359231244
"frozenset({'duration_ms_descretize=medium_duration', 'instrumentalness_discretize=low_instrumentalness', 'mode_discretize=major'})",frozenset({'popularity_label=low'}),0.31200828157349897,0.6509316770186335,0.17598343685300208,0.5640345056403451,0.8665033912986218,1.0,-0.027112637115337623,0.8006787865036823,-0.1829613503736414,0.22362536174690872,-0.24894029522961636,0.4171953698685186
"frozenset({'speechiness_discretize=low_speechiness', 'instrumentalness_discretize=low_instrumentalness', 'mode_discretize=major', 'liveness_discretize=low_liveness'})",frozenset({'popularity_label=low'}),0.33892339544513456,0.6509316770186335,0.18302277432712216,0.5400122174709836,0.8295989218781332,1.0,-0.03759319985082876,0.75886433561819,-0.2370535352279421,0.22684115986656408,-0.3177585940777871,0.4105913504657717
"frozenset({'speechiness_discretize=low_speechiness', 'instrumentalness_discretize=low_instrumentalness', 'duration_ms_descretize=medium_duration', 'mode_discretize=major'})",frozenset({'popularity_label=low'}),0.287991718426501,0.6509316770186335,0.1606625258799172,0.5578720345075486,0.8570362362186578,1.0,-0.026800406362923218,0.7895187597838713,-0.18981337556103897,0.20643788241553607,-0.26659434954243183,0.40234568646497026
"frozenset({'liveness_discretize=low_liveness', 'instrumentalness_discretize=low_instrumentalness', 'duration_ms_descretize=medium_duration', 'mode_discretize=major'})",frozenset({'popularity_label=low'}),0.2645962732919255,0.6509316770186335,0.14865424430641822,0.5618153364632238,0.8630941714749908,1.0,-0.023579851600375512,0.7966237799467614,-0.17742453622532126,0.19384449244060473,-0.2552977015911204,0.3950934188677442
"frozenset({'speechiness_discretize=low_speechiness', 'mode_discretize=major', 'liveness_discretize=low_liveness', 'duration_ms_descretize=medium_duration', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=low'}),0.2455486542443064,0.6509316770186335,0.13706004140786748,0.5581787521079258,0.8575074340589318,1.0,-0.0227753558890475,0.7900668531601157,-0.18049823824283587,0.18047982551799346,-0.2657156745662624,0.3843692742727924
"frozenset({'speechiness_discretize=low_speechiness', 'loudness_discretize=high_loudness', 'mode_discretize=major'})",frozenset({'popularity_label=low'}),0.37681159420289856,0.6509316770186335,0.210351966873706,0.5582417582417583,0.8576042278332355,1.0,-0.03492663606085156,0.7901795370971232,-0.21038172353961826,0.2573454913880446,-0.26553517656720493,0.4406984872633728
"frozenset({'loudness_discretize=high_loudness', 'instrumentalness_discretize=low_instrumentalness', 'mode_discretize=major'})",frozenset({'popularity_label=low'}),0.3722567287784679,0.6509316770186335,0.1989648033126294,0.5344827586206896,0.8211042379573572,1.0,-0.04334889343260934,0.7498504715896019,-0.25764923310218457,0.2413966340115549,-0.3335992146275617,0.42007216811441606
"frozenset({'liveness_discretize=low_liveness', 'loudness_discretize=high_loudness', 'mode_discretize=major'})",frozenset({'popularity_label=low'}),0.3409937888198758,0.6509316770186335,0.19047619047619047,0.5585913782635094,0.8581413349277195,1.0,-0.03148746833326904,0.7908054029577861,-0.20054120637915898,0.2376646861276156,-0.2645335960778468,0.42560612170172923
"frozenset({'loudness_discretize=high_loudness', 'mode_discretize=major', 'duration_ms_descretize=medium_duration'})",frozenset({'popularity_label=low'}),0.29648033126293993,0.6509316770186335,0.17163561076604555,0.5789106145251397,0.8893569555204913,1.0,-0.02135282846597994,0.828964906317275,-0.15026424701666308,0.22124366159594347,-0.2063236843674823,0.42129372965442735
"frozenset({'speechiness_discretize=low_speechiness', 'loudness_discretize=high_loudness', 'instrumentalness_discretize=low_instrumentalness', 'mode_discretize=major'})",frozenset({'popularity_label=low'}),0.3453416149068323,0.6509316770186335,0.18302277432712216,0.5299760191846523,0.8141807164955059,1.0,-0.041771022208505315,0.7426606667511726,-0.25850257846819885,0.22505091649694506,-0.3465099806275974,0.4055732513226061
"frozenset({'speechiness_discretize=low_speechiness', 'loudness_discretize=high_loudness', 'mode_discretize=major', 'liveness_discretize=low_liveness'})",frozenset({'popularity_label=low'}),0.3196687370600414,0.6509316770186335,0.17805383022774326,0.5569948186528497,0.8556886049914962,1.0,-0.030028676877178084,0.787955395735716,-0.19864931081730983,0.22466039707419017,-0.2691073700514447,0.415265857163575
"frozenset({'loudness_discretize=high_loudness', 'instrumentalness_discretize=low_instrumentalness', 'mode_discretize=major', 'liveness_discretize=low_liveness'})",frozenset({'popularity_label=low'}),0.31387163561076603,0.6509316770186335,0.16666666666666666,0.5310026385224275,0.815757870249149,1.0,-0.03764232347003074,0.7442863257943061,-0.2476516699173474,0.2088197146562905,-0.3435689536990956,0.39352294775994145
"frozenset({'speechiness_discretize=low_speechiness', 'mode_discretize=major', 'loudness_discretize=high_loudness', 'liveness_discretize=low_liveness', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=low'}),0.2933747412008282,0.6509316770186335,0.15486542443064183,0.5278757939308398,0.8109542254090192,1.0,-0.036101487854120845,0.7393569710980513,-0.24806340372038546,0.19617099396800422,-0.35252664016254065,0.38289463996796447
"frozenset({'speechiness_discretize=low_speechiness', 'loudness_discretize=high_loudness', 'mode_discretize=major', 'duration_ms_descretize=medium_duration'})",frozenset({'popularity_label=low'}),0.27474120082815734,0.6509316770186335,0.15817805383022773,0.5757347400150715,0.884477988000253,1.0,-0.020659696770957914,0.82275961740013,-0.15260554862487577,0.20609657404909631,-0.21542183020593383,0.4093686422721668
"frozenset({'loudness_discretize=high_loudness', 'instrumentalness_discretize=low_instrumentalness', 'duration_ms_descretize=medium_duration', 'mode_discretize=major'})",frozenset({'popularity_label=low'}),0.27556935817805384,0.6509316770186335,0.1525879917184265,0.5537190082644627,0.8506561100246041,1.0,-0.02678883273536259,0.7821716126063951,-0.19507153721755083,0.19716425896201176,-0.27849180906443943,0.3940668832670914
"frozenset({'loudness_discretize=high_loudness', 'mode_discretize=major', 'duration_ms_descretize=medium_duration', 'liveness_discretize=low_liveness'})",frozenset({'popularity_label=low'}),0.2494824016563147,0.6509316770186335,0.14347826086956522,0.5751037344398341,0.883508599664249,1.0,-0.018917737227216014,0.8215377523291927,-0.14942838133643468,0.1895514223194749,-0.21722951521684536,0.3977617908840392
"frozenset({'speechiness_discretize=low_speechiness', 'mode_discretize=major', 'loudness_discretize=high_loudness', 'duration_ms_descretize=medium_duration', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=low'}),0.25445134575569356,0.6509316770186335,0.13975155279503104,0.549227013832384,0.8437552407157808,1.0,-0.025878888417370738,0.7743772002601071,-0.19896051972036666,0.18253109789075173,-0.29136033403889977,0.3819608351604668
"frozenset({'speechiness_discretize=low_speechiness', 'loudness_discretize=high_loudness', 'liveness_discretize=low_liveness', 'duration_ms_descretize=medium_duration', 'mode_discretize=major'})",frozenset({'popularity_label=low'}),0.23250517598343684,0.6509316770186335,0.13354037267080746,0.5743544078361532,0.8823574395192813,1.0,-0.01780461144760359,0.8200914784687753,-0.14800648665521396,0.17807840971838762,-0.2193761626046144,0.3897535397959392
"frozenset({'mode_discretize=major', 'loudness_discretize=high_loudness', 'liveness_discretize=low_liveness', 'duration_ms_descretize=medium_duration', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=low'}),0.2318840579710145,0.6509316770186335,0.12712215320910972,0.5482142857142857,0.8421994274809159,1.0,-0.023818525519848782,0.7726413473105344,-0.19609683794466412,0.16821917808219175,-0.29426156583629903,0.37175345328971277
"frozenset({'speechiness_discretize=low_speechiness', 'mode_discretize=major', 'loudness_discretize=high_loudness', 'liveness_discretize=low_liveness', 'duration_ms_descretize=medium_duration', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=low'}),0.21552795031055902,0.6509316770186335,0.11780538302277432,0.5465898174831892,0.839703822660243,1.0,-0.022488587117266562,0.7698731445415308,-0.19571696371114403,0.1573561946902655,-0.2989152915517176,0.3637847306245463
frozenset({'tempo_discretize=medium_tempo'}),frozenset({'popularity_label=low'}),0.5285714285714286,0.6509316770186335,0.35507246376811596,0.6717587152369762,1.0319957361942096,1.0,0.011008577343981085,1.0634503920900105,0.06576552699001686,0.4306880964339529,0.059664646853259166,0.6086210878983863
"frozenset({'mode_discretize=major', 'tempo_discretize=medium_tempo'})",frozenset({'popularity_label=low'}),0.289648033126294,0.6509316770186335,0.19316770186335402,0.6669049320943531,1.0245390655266302,1.0,0.0046266219153067445,1.0479540425985658,0.03371754225001649,0.2584487534626038,0.045759680910869203,0.4818303286425964
"frozenset({'speechiness_discretize=low_speechiness', 'mode_discretize=major', 'tempo_discretize=medium_tempo'})",frozenset({'popularity_label=low'}),0.2751552795031056,0.6509316770186335,0.18281573498964804,0.6644093303235515,1.0207051734932424,1.0,0.0037084474621606744,1.0401609893323678,0.027985532688767502,0.2459610027855153,0.03861035911195374,0.47263087381317526
"frozenset({'liveness_discretize=low_liveness', 'mode_discretize=major', 'tempo_discretize=medium_tempo'})",frozenset({'popularity_label=low'}),0.25693581780538305,0.6509316770186335,0.174120082815735,0.6776792908944399,1.0410912770420309,1.0,0.006872420045522909,1.0829844720496893,0.053117118000602113,0.2373024830699774,0.07662572658371578,0.47258646478564237
"frozenset({'instrumentalness_discretize=low_instrumentalness', 'mode_discretize=major', 'tempo_discretize=medium_tempo'})",frozenset({'popularity_label=low'}),0.21718426501035196,0.6509316770186335,0.12443064182194617,0.572926596758818,0.8801639511275734,1.0,-0.016941476023301552,0.81734971162378,-0.1481575059594609,0.16731625835189312,-0.22346651106459617,0.3820421787865337
"frozenset({'loudness_discretize=high_loudness', 'mode_discretize=major', 'tempo_discretize=medium_tempo'})",frozenset({'popularity_label=low'}),0.20144927536231885,0.6509316770186335,0.11966873706004141,0.5940390544707091,0.9125981657422154,1.0,-0.0114609775857413,0.8598569069895432,-0.10708938694718435,0.16332297259112746,-0.16298420338462322,0.38894064682822993
"frozenset({'duration_ms_descretize=medium_duration', 'mode_discretize=major', 'tempo_discretize=medium_tempo'})",frozenset({'popularity_label=low'}),0.21283643892339543,0.6509316770186335,0.1474120082815735,0.6926070038910506,1.0640241185730834,1.0,0.008870028162493743,1.1355766962811542,0.076441139790412,0.20578034682080926,0.1193901712893086,0.45953505410837514
"frozenset({'speechiness_discretize=low_speechiness', 'mode_discretize=major', 'liveness_discretize=low_liveness', 'tempo_discretize=medium_tempo'})",frozenset({'popularity_label=low'}),0.2453416149068323,0.6509316770186335,0.16563146997929606,0.6751054852320675,1.0371372435339967,1.0,0.00593084114553194,1.0744050980075823,0.04744855967078192,0.2266931141966563,0.06925236872531791,0.46477920572035947
"frozenset({'speechiness_discretize=low_speechiness', 'instrumentalness_discretize=low_instrumentalness', 'mode_discretize=major', 'tempo_discretize=medium_tempo'})",frozenset({'popularity_label=low'}),0.2039337474120083,0.6509316770186335,0.11532091097308489,0.5654822335025381,0.868727477041113,1.0,-0.01742602523050807,0.803346490973472,-0.15953645619742587,0.1559350503919373,-0.24479288978810249,0.3713225416876558
"frozenset({'liveness_discretize=low_liveness', 'instrumentalness_discretize=low_instrumentalness', 'mode_discretize=major', 'tempo_discretize=medium_tempo'})",frozenset({'popularity_label=low'}),0.18757763975155278,0.6509316770186335,0.10786749482401656,0.5750551876379691,0.8834340191766511,1.0,-0.014232732790658786,0.8214438977171897,-0.1397191931790351,0.14763389062057242,-0.21736859057450114,0.3703838279156767
"frozenset({'duration_ms_descretize=medium_duration', 'instrumentalness_discretize=low_instrumentalness', 'mode_discretize=major', 'tempo_discretize=medium_tempo'})",frozenset({'popularity_label=low'}),0.1629399585921325,0.6509316770186335,0.09917184265010352,0.6086404066073697,0.9350296322880394,1.0,-0.006890937849619999,0.89193756554005,-0.07664796851272197,0.13876013904982618,-0.12115470705006175,0.38049704808739987
"frozenset({'speechiness_discretize=low_speechiness', 'mode_discretize=major', 'tempo_discretize=medium_tempo', 'liveness_discretize=low_liveness', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=low'}),0.1772256728778468,0.6509316770186335,0.10062111801242236,0.5677570093457944,0.8722221231361919,1.0,-0.014740686444710202,0.8075742823568911,-0.15114132613236,0.13830392714854867,-0.23827618319087357,0.3611685810087751
"frozenset({'speechiness_discretize=low_speechiness', 'mode_discretize=major', 'tempo_discretize=medium_tempo', 'duration_ms_descretize=medium_duration', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=low'}),0.1523809523809524,0.6509316770186335,0.09151138716356108,0.6005434782608695,0.9225906488549618,1.0,-0.007678201715468805,0.8738581146744411,-0.0900721687638787,0.12856311809191392,-0.14435053380782928,0.3705643599955747
"frozenset({'mode_discretize=major', 'tempo_discretize=medium_tempo', 'liveness_discretize=low_liveness', 'duration_ms_descretize=medium_duration', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=low'}),0.13892339544513457,0.6509316770186335,0.08488612836438923,0.6110283159463488,0.9386980807954404,1.0,-0.005543510409835015,0.8974131981628235,-0.07049496487898162,0.12041116005873716,-0.11431389915725705,0.3707177203141413
"frozenset({'speechiness_discretize=low_speechiness', 'mode_discretize=major', 'tempo_discretize=medium_tempo', 'liveness_discretize=low_liveness', 'duration_ms_descretize=medium_duration', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=low'}),0.13043478260869565,0.6509316770186335,0.07908902691511387,0.6063492063492063,0.931509754028838,1.0,-0.005815104869925286,0.8867461430575034,-0.07796282886797008,0.11261792452830188,-0.1277184657967577,0.36392523930691867
"frozenset({'speechiness_discretize=low_speechiness', 'loudness_discretize=high_loudness', 'mode_discretize=major', 'tempo_discretize=medium_tempo'})",frozenset({'popularity_label=low'}),0.18985507246376812,0.6509316770186335,0.11180124223602485,0.5888767720828789,0.9046675601654914,1.0,-0.011781438473309924,0.8490600853419443,-0.11510183980018991,0.15336552115876173,-0.1777729483034963,0.3803162486368593
"frozenset({'loudness_discretize=high_loudness', 'instrumentalness_discretize=low_instrumentalness', 'mode_discretize=major', 'tempo_discretize=medium_tempo'})",frozenset({'popularity_label=low'}),0.1855072463768116,0.6509316770186335,0.1062111801242236,0.5725446428571429,0.8795771708015269,1.0,-0.014541362858943196,0.8166193665569306,-0.1439032212086659,0.1454493904167848,-0.2245607206405692,0.36785629089422034
"frozenset({'loudness_discretize=high_loudness', 'mode_discretize=major', 'liveness_discretize=low_liveness', 'tempo_discretize=medium_tempo'})",frozenset({'popularity_label=low'}),0.17349896480331262,0.6509316770186335,0.10393374741200828,0.5990453460620525,0.9202891289693745,1.0,-0.009002224708408876,0.8705930198166223,-0.09485653993954817,0.1442528735632184,-0.14864233601440469,0.3793572786289906
"frozenset({'loudness_discretize=high_loudness', 'mode_discretize=major', 'duration_ms_descretize=medium_duration', 'tempo_discretize=medium_tempo'})",frozenset({'popularity_label=low'}),0.15196687370600415,0.6509316770186335,0.09544513457556936,0.6280653950953679,0.96487145620567,1.0,-0.003474917377158812,0.9385206925579597,-0.04116442105455594,0.13491366695932105,-0.06550660835668635,0.3873469469115516
"frozenset({'speechiness_discretize=low_speechiness', 'mode_discretize=major', 'loudness_discretize=high_loudness', 'tempo_discretize=medium_tempo', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=low'}),0.1743271221532091,0.6509316770186335,0.09875776397515527,0.5665083135391924,0.8703038022882632,1.0,-0.014717281997865317,0.8052480217816728,-0.1528927055139486,0.13593616414933027,-0.24185340783256265,0.3591129353955504
"frozenset({'speechiness_discretize=low_speechiness', 'loudness_discretize=high_loudness', 'tempo_discretize=medium_tempo', 'liveness_discretize=low_liveness', 'mode_discretize=major'})",frozenset({'popularity_label=low'}),0.16438923395445135,0.6509316770186335,0.09772256728778468,0.5944584382871536,0.9132424481319822,1.0,-0.009283592453994821,0.8607461131900775,-0.10208298767703877,0.1361800346220427,-0.16178276576100117,0.372292832375129
"frozenset({'mode_discretize=major', 'loudness_discretize=high_loudness', 'tempo_discretize=medium_tempo', 'liveness_discretize=low_liveness', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=low'}),0.15921325051759835,0.6509316770186335,0.09151138716356108,0.5747724317295189,0.8829996327142418,1.0,-0.012125560999447033,0.8208976769806448,-0.13613958354789926,0.12734082397003746,-0.21817862084604023,0.3576788367298994
"frozenset({'speechiness_discretize=low_speechiness', 'mode_discretize=major', 'loudness_discretize=high_loudness', 'tempo_discretize=medium_tempo', 'liveness_discretize=low_liveness', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=low'}),0.1505175983436853,0.6509316770186335,0.08571428571428572,0.5694635488308115,0.8748438107038231,1.0,-0.01226238699638646,0.8107753060941003,-0.14413591910153126,0.11975701475267574,-0.23338734231742603,0.3505714690718943
"frozenset({'speechiness_discretize=low_speechiness', 'loudness_discretize=high_loudness', 'tempo_discretize=medium_tempo', 'duration_ms_descretize=medium_duration', 'mode_discretize=major'})",frozenset({'popularity_label=low'}),0.14265010351966873,0.6509316770186335,0.08881987577639752,0.6226415094339623,0.9565389601037018,1.0,-0.004035595334542119,0.9250310559006214,-0.05032836443239844,0.12602820211515864,-0.08104478614113984,0.37954594555667587
"frozenset({'mode_discretize=major', 'loudness_discretize=high_loudness', 'tempo_discretize=medium_tempo', 'duration_ms_descretize=medium_duration', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=low'}),0.1409937888198758,0.6509316770186335,0.08571428571428572,0.6079295154185022,0.9339375189158287,1.0,-0.006063037691447087,0.8903203294019121,-0.0760807474463862,0.12137203166226913,-0.12319124586514503,0.3698044523657396
"frozenset({'loudness_discretize=high_loudness', 'tempo_discretize=medium_tempo', 'liveness_discretize=low_liveness', 'duration_ms_descretize=medium_duration', 'mode_discretize=major'})",frozenset({'popularity_label=low'}),0.12919254658385093,0.6509316770186335,0.08219461697722567,0.6362179487179487,0.977395894499902,1.0,-0.0019009040289083429,0.9595534517197033,-0.025870880120971038,0.11776920795016316,-0.04215142805000463,0.38124510667449596
"frozenset({'speechiness_discretize=low_speechiness', 'mode_discretize=major', 'loudness_discretize=high_loudness', 'tempo_discretize=medium_tempo', 'duration_ms_descretize=medium_duration', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=low'}),0.13209109730848861,0.6509316770186335,0.07950310559006211,0.6018808777429467,0.9246452415707483,1.0,-0.0064791739001838905,0.8767936616618576,-0.08583889873245193,0.11300765155974105,-0.14051919365454754,0.3620091411615497
"frozenset({'speechiness_discretize=low_speechiness', 'loudness_discretize=high_loudness', 'tempo_discretize=medium_tempo', 'liveness_discretize=low_liveness', 'duration_ms_descretize=medium_duration', 'mode_discretize=major'})",frozenset({'popularity_label=low'}),0.12173913043478261,0.6509316770186335,0.07722567287784679,0.6343537414965986,0.9745319883678663,1.0,-0.002018183454856423,0.9546612740141557,-0.028896221065113168,0.11104495385531409,-0.04749195051686155,0.37649620917069115
"frozenset({'mode_discretize=major', 'loudness_discretize=high_loudness', 'tempo_discretize=medium_tempo', 'liveness_discretize=low_liveness', 'duration_ms_descretize=medium_duration', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=low'}),0.11946169772256729,0.6509316770186335,0.07329192546583851,0.6135181975736569,0.942523185203805,1.0,-0.004469477772205285,0.9031947191042533,-0.06476957194237894,0.10513810513810515,-0.10718096424628538,0.36305680871049256
"frozenset({'speechiness_discretize=low_speechiness', 'mode_discretize=major', 'loudness_discretize=high_loudness', 'tempo_discretize=medium_tempo', 'liveness_discretize=low_liveness', 'duration_ms_descretize=medium_duration', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=low'}),0.1124223602484472,0.6509316770186335,0.06873706004140787,0.6114180478821363,0.9392968102006102,1.0,-0.004442215449506834,0.8983132671984928,-0.06787013823943162,0.09895678092399404,-0.11319740731274124,0.3585080061293633
"frozenset({'speechiness_discretize=low_speechiness', 'mode_discretize=major', 'duration_ms_descretize=medium_duration', 'tempo_discretize=medium_tempo'})",frozenset({'popularity_label=low'}),0.2010351966873706,0.6509316770186335,0.13850931677018632,0.6889804325437693,1.058452763736134,1.0,0.007649139050705328,1.1223355682612808,0.06912034879734852,0.19413813116656992,0.1090008832659583,0.450883346042877
"frozenset({'liveness_discretize=low_liveness', 'mode_discretize=major', 'duration_ms_descretize=medium_duration', 'tempo_discretize=medium_tempo'})",frozenset({'popularity_label=low'}),0.1865424430641822,0.6509316770186335,0.13126293995859215,0.7036625971143176,1.081008379154629,1.0,0.009836554659671065,1.1779421685625893,0.0921225570918505,0.1858692465552624,0.15106188853034036,0.4526582705673369
"frozenset({'speechiness_discretize=low_speechiness', 'tempo_discretize=medium_tempo', 'liveness_discretize=low_liveness', 'duration_ms_descretize=medium_duration', 'mode_discretize=major'})",frozenset({'popularity_label=low'}),0.17681159420289855,0.6509316770186335,0.12422360248447205,0.702576112412178,1.0793392566637467,1.0,0.009131334953641199,1.1736391646696338,0.08929577464788738,0.17657445556209536,0.14794936118079463,0.44670790353433326
"frozenset({'acousticness_discretize=low_acousticness', 'tempo_discretize=medium_tempo'})",frozenset({'popularity_label=low'}),0.28467908902691513,0.6509316770186335,0.16542443064182194,0.581090909090909,0.8927064538514918,1.0,-0.019882206190604795,0.8332794168391993,-0.14385113394068624,0.21478494623655917,-0.2000776447751539,0.4176128845708998
"frozenset({'acousticness_discretize=low_acousticness', 'mode_discretize=major', 'tempo_discretize=medium_tempo'})",frozenset({'popularity_label=low'}),0.15196687370600415,0.6509316770186335,0.08819875776397515,0.5803814713896457,0.8916165734134824,1.0,-0.01072129418875302,0.8318706138581914,-0.12537067446210864,0.12340672074159906,-0.20211001968446693,0.3579388272978763
"frozenset({'acousticness_discretize=low_acousticness', 'mode_discretize=major', 'liveness_discretize=low_liveness', 'tempo_discretize=medium_tempo'})",frozenset({'popularity_label=low'}),0.13105590062111802,0.6509316770186335,0.07743271221532091,0.5908372827804107,0.9076794134317379,1.0,-0.007875724959170813,0.8531283723830307,-0.10478553219155815,0.10990302674111078,-0.17215653865398353,0.3548970128914776
"frozenset({'acousticness_discretize=low_acousticness', 'instrumentalness_discretize=low_instrumentalness', 'mode_discretize=major', 'tempo_discretize=medium_tempo'})",frozenset({'popularity_label=low'}),0.1380952380952381,0.6509316770186335,0.07681159420289856,0.5562218890554723,0.8545011845222428,1.0,-0.013078970718722271,0.7865830115830117,-0.1649651193155676,0.10784883720930234,-0.2713216345563871,0.3371122167923672
"frozenset({'acousticness_discretize=low_acousticness', 'mode_discretize=major', 'duration_ms_descretize=medium_duration', 'tempo_discretize=medium_tempo'})",frozenset({'popularity_label=low'}),0.1082815734989648,0.6509316770186335,0.06790890269151138,0.627151051625239,0.9634667873250332,1.0,-0.0025750035363862056,0.9362191431756649,-0.04078850165131246,0.09823300389338124,-0.06812599089566762,0.365738375685393
"frozenset({'acousticness_discretize=low_acousticness', 'mode_discretize=major', 'speechiness_discretize=low_speechiness', 'tempo_discretize=medium_tempo'})",frozenset({'popularity_label=low'}),0.1432712215320911,0.6509316770186335,0.08260869565217391,0.5765895953757225,0.8857912677050699,1.0,-0.010651080848218308,0.824420749157357,-0.13080956442085984,0.11608961303462322,-0.21297286734001195,0.3517489961611437
"frozenset({'acousticness_discretize=low_acousticness', 'loudness_discretize=high_loudness', 'mode_discretize=major', 'tempo_discretize=medium_tempo'})",frozenset({'popularity_label=low'}),0.13561076604554864,0.6509316770186335,0.07805383022774327,0.5755725190839696,0.8842287745469379,1.0,-0.010219513136067268,0.822445149470486,-0.13154489802111566,0.11016949152542373,-0.21588655564912632,0.3477417302798983
"frozenset({'acousticness_discretize=low_acousticness', 'speechiness_discretize=low_speechiness', 'tempo_discretize=medium_tempo', 'liveness_discretize=low_liveness', 'mode_discretize=major'})",frozenset({'popularity_label=low'}),0.12422360248447205,0.6509316770186335,0.07267080745341616,0.5850000000000001,0.8987118320610689,1.0,-0.00819027043709733,0.8411284891117266,-0.11401718582169705,0.10344827586206898,-0.1888790035587186,0.34832061068702297
"frozenset({'acousticness_discretize=low_acousticness', 'loudness_discretize=high_loudness', 'tempo_discretize=medium_tempo', 'liveness_discretize=low_liveness', 'mode_discretize=major'})",frozenset({'popularity_label=low'}),0.11594202898550725,0.6509316770186335,0.06770186335403727,0.5839285714285715,0.8970658396946566,1.0,-0.007768476010441977,0.838962493002426,-0.1148828541001064,0.09683150725496004,-0.1919483985765123,0.3439681025081789
"frozenset({'acousticness_discretize=low_acousticness', 'speechiness_discretize=low_speechiness', 'loudness_discretize=high_loudness', 'tempo_discretize=medium_tempo', 'liveness_discretize=low_liveness', 'mode_discretize=major'})",frozenset({'popularity_label=low'}),0.11014492753623188,0.6509316770186335,0.06376811594202898,0.5789473684210527,0.8894134190437928,1.0,-0.007928706454226303,0.8290372670807454,-0.12259668918417342,0.09144893111638956,-0.20621839295748257,0.3384558725056917
"frozenset({'acousticness_discretize=low_acousticness', 'mode_discretize=major', 'tempo_discretize=medium_tempo', 'liveness_discretize=low_liveness', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=low'}),0.1186335403726708,0.6509316770186335,0.06687370600414079,0.5636998254799302,0.8659892357086715,1.0,-0.01034862338129959,0.8000645962732921,-0.14935478303152683,0.09516794342958161,-0.2498990764720859,0.33321759721833666
"frozenset({'acousticness_discretize=low_acousticness', 'speechiness_discretize=low_speechiness', 'mode_discretize=major', 'tempo_discretize=medium_tempo', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=low'}),0.12939958592132506,0.6509316770186335,0.07122153209109731,0.5504,0.8455572519083969,1.0,-0.01300875737818756,0.7763975155279503,-0.17341714285714271,0.10043795620437956,-0.2879999999999999,0.32990737913486007
"frozenset({'acousticness_discretize=low_acousticness', 'mode_discretize=major', 'loudness_discretize=high_loudness', 'tempo_discretize=medium_tempo', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=low'}),0.12608695652173912,0.6509316770186335,0.07060041407867494,0.5599343185550082,0.8602044397648504,1.0,-0.011473579980196241,0.7932186891628813,-0.1568024407346809,0.09994138335287221,-0.26068638278725403,0.3341974391757229
"frozenset({'acousticness_discretize=low_acousticness', 'speechiness_discretize=low_speechiness', 'mode_discretize=major', 'tempo_discretize=medium_tempo', 'liveness_discretize=low_liveness', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=low'}),0.11180124223602485,0.6509316770186335,0.062111801242236024,0.5555555555555556,0.8534775233248516,1.0,-0.010663168859226115,0.7854037267080746,-0.16197843413033292,0.08865248226950355,-0.2732305258995649,0.3254877014418999
"frozenset({'acousticness_discretize=low_acousticness', 'mode_discretize=major', 'loudness_discretize=high_loudness', 'tempo_discretize=medium_tempo', 'liveness_discretize=low_liveness', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=low'}),0.10786749482401656,0.6509316770186335,0.061076604554865424,0.5662188099808062,0.8698590496842539,1.0,-0.009137764746730448,0.804710602979168,-0.1436164084916484,0.08753709198813056,-0.2426827685603238,0.3300241632601232
"frozenset({'acousticness_discretize=low_acousticness', 'speechiness_discretize=low_speechiness', 'mode_discretize=major', 'loudness_discretize=high_loudness', 'tempo_discretize=medium_tempo', 'liveness_discretize=low_liveness', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=low'}),0.1020703933747412,0.6509316770186335,0.05714285714285714,0.5598377281947261,0.8600560519022032,1.0,-0.009297995190514767,0.7930446231788647,-0.1534113573289653,0.08211841713775662,-0.26096309182649635,0.3238119938683554
